action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
0.17828234621832226,1.008396804982954,-0.8158586617942195,0.33583908210213714,0.32106001796868455,-0.3990937411852286,0.22893827628272265,0.3221093273682761,-0.3916073782516017,0.6105776777504567,0.32158640927108606,-0.39546096052025004
0.20250582326662916,0.967208151646609,-0.7959734274945474,0.3412444540620262,0.3210638402397465,-0.3990682070182719,0.23424653812303073,0.3221313708767288,-0.39143886671232164,0.6052185570157456,0.32156996826953227,-0.3955779499400113
0.2253553247678885,0.9255109617261105,-0.7751508117602139,0.3466494769560648,0.3210679243101961,-0.3990408228023081,0.23955267066165137,0.3221535889181067,-0.39126852257732697,0.5998579352978777,0.32155375416078125,-0.39569310676405783
0.24678100411866344,0.8836222044669131,-0.7535124640400837,0.35205413333096053,0.32107228763332607,-0.3990116234439223,0.2448566389919995,0.3221759814924097,-0.39109632839332525,0.5944958475034381,0.32153774949154046,-0.39580644844568236
0.2667401531121576,0.8418406453303733,-0.7311910991704778,0.35745838828012827,0.3210769127558439,-0.3989806089431143,0.2501584431140752,0.32219853114634556,-0.3909222841603164,0.5891323110857194,0.3215219891683949,-0.39591792262500725
0.2851973764711406,0.8004446817854765,-0.7083293803644545,0.3628622418035681,0.32108179967774947,-0.3989477618465918,0.2554580306680009,0.3222212553332065,-0.39074638987830035,0.583767343498014,0.3215064557380522,-0.39602758166191
0.3021248187407504,0.7596913135645789,-0.6850787149346241,0.3682656415414024,0.3210869833056279,-0.39891308215435467,0.26075541910706906,0.32224413659970014,-0.39056864554727727,0.578400979646907,0.3214911492005122,-0.3961354081030982
0.31750244354117446,0.7198160903035299,-0.6615979802027959,0.37366857004033865,0.3210924112796016,-0.3988765873196955,0.2660505560714021,0.32226719239911894,-0.39038906862053957,0.573033236985691,0.32147608700906755,-0.3962414019485719
0.33131827791374385,0.6810336525937394,-0.6380521272365759,0.3790710098470843,0.32109811850625564,-0.39883825988932164,0.2713434415610001,0.322290387824878,-0.39020764164479477,0.5676641329676584,0.3214612517104256,-0.39634556319833086
0.34356856940056685,0.6435387966330228,-0.6146108718524279,0.3844729435083469,0.3211040875322974,-0.3987981173165258,0.276634040669278,0.3223137577835622,-0.39002434716675033,0.5622937024993943,0.32144664330458633,-0.39644789185237533
0.35425820492354904,0.6075080101153416,-0.5914473332588571,0.3898743361175414,0.321110318357727,-0.39875614214801536,0.28192233594294325,0.32233726736858653,-0.3898392200929913,0.5569219455808987,0.32143227924484247,-0.39654838791070507
0.3634009027706111,0.5731010604804234,-0.5687365156199613,0.39527517022137526,0.32111682843583705,-0.3987123343837903,0.28720830992870333,0.3223609514865361,-0.3896522429702251,0.551548914572049,0.32141815953119385,-0.3966470339200278
0.3710195442082467,0.5404626704298436,-0.5466538070722731,0.4006754109132634,0.32112360031333476,-0.39866671147714317,0.2924919451732658,0.3223847577775333,-0.3894634157984519,0.5461746094728456,0.32140426671034794,-0.3967438647869285
